,mean rating,number of ratings,title
1615,2.1666666666666665,3,Basic Instinct 2 (2006)
1616,3.875,12,Brick (2005)
1617,3.0,1,"Dead Hate the Living!, The (2000)"
1618,4.5,1,Evil Aliens (2005)
1619,3.5,6,This Film Is Not Yet Rated (2006)
1620,3.0,5,Slither (2006)
1621,2.772727272727273,11,"Benchwarmers, The (2006)"
1622,2.5,1,Renaissance (2006)
1623,5.0,1,Go for Zucker! (Alles auf Zucker!) (2004)
1624,3.25,4,Friends with Money (2006)
1625,4.75,2,Reefer Madness: The Movie Musical (2005)
1626,4.25,2,Candy (2006)
1627,4.0,1,"Child, The (L'enfant) (2005)"
1628,5.0,1,9/11 (2002)
1629,2.25,12,Scary Movie 4 (2006)
1630,3.5,12,Hard Candy (2005)
1631,3.6666666666666665,6,"Prairie Home Companion, A (2006)"
1632,2.75,2,"Sentinel, The (2006)"
1633,2.5,1,"Wild, The (2006)"
1634,2.9583333333333335,12,Silent Hill (2006)
1635,3.0,1,American Dreamz (2006)
1636,3.75,4,Kinky Boots (2005)
1637,3.0,1,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)"
1638,3.5892857142857144,28,Mission: Impossible III (2006)
1639,2.0,3,RV (2006)
1640,4.142857142857143,7,United 93 (2006)
1641,2.5833333333333335,6,Stick It (2006)
1642,1.5,2,"American Haunting, An (2005)"
1643,3.25,2,Down in the Valley (2005)
1644,3.4285714285714284,14,Over the Hedge (2006)
1645,3.3333333333333335,6,Art School Confidential (2006)
1646,2.875,4,Poseidon (2006)
1647,3.122448979591837,49,"Da Vinci Code, The (2006)"
1648,3.355769230769231,52,X-Men: The Last Stand (2006)
1649,2.590909090909091,11,"Break-Up, The (2006)"
1650,5.0,1,Peaceful Warrior (2006)
1651,3.3780487804878048,41,Cars (2006)
1652,3.0,2,"Notorious Bettie Page, The (2005)"
1653,2.5,1,Game 6 (2005)
1654,2.0,1,On a Clear Day (2005)
1655,2.3,5,"Omen, The (2006)"
1656,2.4642857142857144,14,Nacho Libre (2006)
1657,3.1,10,"Lake House, The (2006)"
1658,2.9782608695652173,23,Click (2006)
1659,3.5588235294117645,34,"Devil Wears Prada, The (2006)"
1660,3.5069444444444446,72,Pirates of the Caribbean: Dead Man's Chest (2006)
1661,2.1666666666666665,6,"You, Me and Dupree (2006)"
1662,3.8846153846153846,13,Clerks II (2006)
1663,2.8333333333333335,9,Lady in the Water (2006)
1664,1.5833333333333333,6,My Super Ex-Girlfriend (2006)
1665,3.1923076923076925,13,Marie Antoinette (2006)
1666,3.7,5,Who Killed the Electric Car? (2006)
1667,3.576923076923077,13,"Inconvenient Truth, An (2006)"
1668,2.0,3,High School Musical (2006)
1669,4.5,1,I Am a Sex Addict (2005)
1670,2.0,1,Stoned (2005)
1671,3.125,8,Jet Li's Fearless (Huo Yuan Jia) (2006)
1672,2.090909090909091,11,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)"
1673,2.25,2,Garfield: A Tail of Two Kitties (2006)
1674,4.0,2,Metal: A Headbanger's Journey (2005)
1675,3.08,25,Superman Returns (2006)
1676,3.5,1,"Road to Guantanamo, The (2006)"
1677,3.5,3,Edmond (2005)
1678,2.5,1,"OH in Ohio, The (2006)"
1679,3.883116883116883,77,Little Miss Sunshine (2006)
1680,3.5,31,Babel (2006)
1681,2.5,1,Strangers with Candy (2005)
1682,4.0,3,Wordplay (2006)
1683,1.0,1,Little Man (2006)
1684,3.111111111111111,9,Monster House (2006)
1685,2.642857142857143,14,Snakes on a Plane (2006)
1686,3.375,4,Scoop (2006)
1687,3.25,28,Talladega Nights: The Ballad of Ricky Bobby (2006)
1688,3.239130434782609,23,Night at the Museum (2006)
1689,2.6666666666666665,6,World Trade Center (2006)
1690,3.6931818181818183,44,Stranger than Fiction (2006)
1691,2.75,10,Miami Vice (2006)
1692,3.7934782608695654,46,"Pursuit of Happyness, The (2006)"
1693,2.7222222222222223,9,John Tucker Must Die (2006)
1694,3.25,2,"Ant Bully, The (2006)"
1695,3.4285714285714284,14,Crank (2006)
1696,4.0,1,"Secret Life of Words, The (2005)"
1697,3.5,1,Chaos (2005)
1698,2.8333333333333335,3,"Night Listener, The (2006)"
1699,3.5,4,Step Up (2006)
1700,2.5,1,Zoom (2006)
1701,4.25,2,Mind Game (2004)
1702,4.0,5,Half Nelson (2006)
1703,3.5,1,"Moustache, La (2005)"
1704,3.0,3,Tideland (2005)
1705,4.166666666666667,3,Adam's Apples (Adams æbler) (2005)
1706,2.0,1,Material Girls (2006)
1707,2.9285714285714284,14,Accepted (2006)
1708,3.7790697674418605,43,"Illusionist, The (2006)"
1709,3.730769230769231,13,The Queen (2006)
1710,3.5,6,Beerfest (2006)
1711,3.0,7,Invincible (2006)
1712,4.0,1,Idlewild (2006)
1713,3.5,3,Angel-A (2005)
1714,2.5,1,"Puffy Chair, The (2006)"
1715,1.0,4,"Wicker Man, The (2006)"
1716,3.75,4,"Wind That Shakes the Barley, The (2006)"
1717,3.0,1,Severance (2006)
1718,3.2,5,Hollywoodland (2006)
1719,3.0,1,"Covenant, The (2006)"
1720,3.8333333333333335,3,"Last Kiss, The (2006)"
1721,2.5,1,SherryBaby (2006)
1722,3.7222222222222223,18,Idiocracy (2006)
1723,4.071428571428571,7,Jesus Camp (2006)
1724,4.0,1,"Bow, The (Hwal) (2005)"
1725,4.0,1,"Tiger and the Snow, The (La tigre e la neve) (2005)"
1726,3.5,14,"Fountain, The (2006)"
1727,3.8636363636363638,11,"Science of Sleep, The (La science des rêves) (2006)"
1728,3.25,6,"Black Dahlia, The (2006)"
1729,3.0,1,"Woods, The (2006)"
1730,3.0,2,Gridiron Gang (2006)
1731,3.5,1,Land of Plenty (Angst and Alienation in America) (2004)
1732,4.0,1,"Bridge, The (2006)"
1733,3.6052631578947367,19,Apocalypto (2006)
1734,2.0,1,Flyboys (2006)
1735,3.5714285714285716,7,Jackass Number Two (2006)
1736,3.0,3,All the King's Men (2006)
1737,4.0,2,Conversations with Other Women (2005)
1738,3.3461538461538463,65,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)
1739,3.814814814814815,81,"Pan's Labyrinth (Laberinto del fauno, El) (2006)"
1740,3.0,4,"Guardian, The (2006)"
1741,3.0,2,Open Season (2006)
1742,2.5,1,School for Scoundrels (2006)
1743,4.252336448598131,107,"Departed, The (2006)"
1744,2.5,2,"Texas Chainsaw Massacre: The Beginning, The (2006)"
1745,2.8333333333333335,6,Employee of the Month (2006)
1746,2.5,1,Running With Scissors (2006)
1747,2.5,3,Man of the Year (2006)
1748,2.75,2,"Marine, The (2006)"
1749,3.75,2,Infamous (2006)
1750,2.75,2,Feast (2005)
1751,3.875,4,Little Children (2006)
1752,4.5,2,Deliver Us from Evil (2006)
1753,3.975,20,"Last King of Scotland, The (2006)"
1754,4.0,1,"U.S. vs. John Lennon, The (2006)"
1755,4.0,3,Shortbus (2006)
1756,3.9453125,64,Children of Men (2006)
1757,4.0055555555555555,90,"Prestige, The (2006)"
1758,3.4545454545454546,11,Flags of Our Fathers (2006)
1759,4.5,1,13 Tzameti (2005)
1760,3.0454545454545454,11,Saw III (2006)
1761,3.25,2,Catch a Fire (2006)
1762,3.25,2,Death of a President (2006)
1763,3.5,7,Flushed Away (2006)
1764,3.25,8,Perfume: The Story of a Murderer (2006)
1765,2.75,2,"Santa Clause 3: The Escape Clause, The (2006)"
1766,3.6666666666666665,3,"Good Year, A (2006)"
1767,3.0,3,Shut Up & Sing (2006)
1768,2.375,4,For Your Consideration (2006)
1769,3.0,1,Fuck (2005)
1770,4.0,1,Shooting Dogs (a.k.a. Beyond the Gates) (2005)
1771,3.9444444444444446,81,Casino Royale (2006)
1772,2.6818181818181817,11,Happy Feet (2006)
1773,1.3333333333333333,3,Let's Go to Prison (2006)
1774,3.3,20,Déjà Vu (Deja Vu) (2006)
1775,3.8333333333333335,3,Bobby (2006)
1776,2.6666666666666665,3,10 Items or Less (2006)
1777,3.2083333333333335,24,"Holiday, The (2006)"
1778,3.0,1,Harsh Times (2006)
1779,3.8333333333333335,3,Fast Food Nation (2006)
1780,3.4444444444444446,9,Tenacious D in The Pick of Destiny (2006)
1781,3.5,2,"Nativity Story, The (2006)"
1782,3.7641509433962264,53,Blood Diamond (2006)
1783,3.3333333333333335,3,Charlotte's Web (2006)
1784,2.3333333333333335,12,Eragon (2006)
1785,3.3214285714285716,14,Rocky Balboa (2006)
1786,3.0,1,Fur: An Imaginary Portrait of Diane Arbus (2006)
1787,3.5,1,Another Gay Movie (2006)
1788,4.0,4,"Painted Veil, The (2006)"
1789,3.75,2,We Are Marshall (2006)
1790,3.142857142857143,7,"Good Shepherd, The (2006)"
1791,3.1,5,Dreamgirls (2006)
1792,3.75,4,Freedom Writers (2007)
1793,4.0,1,When the Levees Broke: A Requiem in Four Acts (2006)
1794,3.6666666666666665,6,Inland Empire (2006)
1795,3.0,2,"History Boys, The (2006)"
1796,3.75,4,Notes on a Scandal (2006)
1797,2.0,2,DOA: Dead or Alive (2006)
1798,2.5,3,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006)
1799,3.0,1,"Good German, The (2006)"
1800,3.7058823529411766,17,Letters from Iwo Jima (2006)
1801,2.0,1,Black Christmas (2006)
1802,2.5,2,Stomp the Yard (2007)
1803,3.75,2,Miss Potter (2006)
1804,1.1666666666666667,3,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006)
1805,3.5,2,Venus (2006)
1806,2.0,1,Primeval (2007)
1807,3.125,8,Alpha Dog (2007)
1808,2.5,2,"Hitcher, The (2007)"
1809,3.5,1,After the Wedding (Efter brylluppet) (2006)
1810,2.7777777777777777,9,Bridge to Terabithia (2007)
1811,4.0,1,Beer League (2006)
1812,4.5,1,Dead Meat (2004)
1813,4.0,2,49 Up (2005)
1814,3.8333333333333335,6,Waitress (2007)
1815,2.25,2,Catch and Release (2006)
1816,3.1,10,Smokin' Aces (2006)
1817,2.0,2,Blood and Chocolate (2007)
1818,1.125,4,Epic Movie (2007)
1819,2.5,2,"Messengers, The (2007)"
1820,3.0,3,Because I Said So (2007)
1821,3.5,3,Hannibal Rising (2007)
1822,1.0,1,Norbit (2007)
1823,4.5,2,"Boss of It All, The (Direktøren for det hele) (2006)"
1824,4.5,2,Cocaine Cowboys (2006)
1825,3.8680555555555554,72,Ratatouille (2007)
1826,2.9375,8,"Paris, I Love You (Paris, je t'aime) (2006)"
1827,2.25,2,"Astronaut Farmer, The (2007)"
1828,3.5,1,"Wake Up, Ron Burgundy (2004)"
1829,1.0,2,It's a Boy Girl Thing (2006)
1830,5.0,1,"Ugly Duckling and Me!, The (2006)"
1831,3.0,4,Unknown (2006)
1832,2.25,12,Ghost Rider (2007)
1833,3.5625,8,Breach (2007)
1834,2.0,1,Tyler Perry's Daddy's Little Girls (2007)
1835,3.1,10,Music and Lyrics (2007)
1836,2.9285714285714284,14,"Number 23, The (2007)"
1837,3.0,2,Reno 911!: Miami (2007)
1838,3.5,4,Black Snake Moan (2006)
1839,4.5,1,My Father and My Son (Babam ve oglum) (2005)
1840,3.5,1,Factory Girl (2006)
1841,4.0,61,Hot Fuzz (2007)
1842,4.5,1,Golden Door (Nuovomondo) (2006)
1843,2.8214285714285716,14,Next (2007)
1844,3.0,1,Amazing Grace (2006)
1845,3.25,2,2001 Maniacs (2005)
1846,3.710526315789474,38,Zodiac (2007)
1847,2.5,1,Pusher III: I'm the Angel of Death (2005)
1848,2.3,5,Wild Hogs (2007)
1849,3.68125,80,300 (2007)
1850,2.0,1,"Abandoned, The (2006)"
1851,3.5,1,Starter for 10 (2006)
1852,3.0,2,"Last Mimzy, The (2007)"
1853,4.25,2,Priceless (Hors de prix) (2006)
1854,4.0,7,"Host, The (Gwoemul) (2006)"
1855,2.9166666666666665,6,Becoming Jane (2007)
1856,3.6666666666666665,3,"Namesake, The (2006)"
1857,2.5,1,I Think I Love My Wife (2007)
1858,3.5,3,Premonition (2007)
1859,3.25,2,Dead Silence (2007)
1860,4.1,5,Reign Over Me (2007)
1861,2.5,1,Pride (2007)
1862,3.86,25,Shooter (2007)
1863,2.5,2,"Hills Have Eyes II, The (2007)"
1864,3.0833333333333335,6,TMNT (Teenage Mutant Ninja Turtles) (2007)
1865,2.5,1,Black Book (Zwartboek) (2006)
1866,3.25,6,"Lookout, The (2007)"
1867,3.088235294117647,17,Blades of Glory (2007)
1868,1.5,1,Are We Done Yet? (2007)
1869,3.425925925925926,27,Grindhouse (2007)
1870,2.5,3,"Reaping, The (2007)"
1871,3.5454545454545454,11,Meet the Robinsons (2007)
1872,3.5,1,American Hardcore (2006)
1873,3.642857142857143,14,Sunshine (2007)
1874,3.5,2,"Hoax, The (2007)"
1875,3.15,10,Disturbia (2007)
1876,3.0,1,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)
1877,3.25,2,"Vie en Rose, La (Môme, La) (2007)"
1878,3.6666666666666665,12,Fracture (2007)
1879,3.75,2,Vacancy (2007)
1880,4.0,2,In the Land of Women (2007)
1881,2.875,4,Mr. Bean's Holiday (2007)
1882,2.3333333333333335,3,"Invisible, The (2007)"
1883,2.0,1,Kickin It Old Skool (2007)
1884,3.0,44,Spider-Man 3 (2007)
1885,3.0,1,Lucky You (2007)
1886,1.5,2,It's a Very Merry Muppet Christmas Movie (2002)
1887,4.0,1,Sharkwater (2006)
1888,4.0,1,"Ex, The (2007)"
1889,3.7777777777777777,9,Paprika (Papurika) (2006)
1890,2.5,2,Day Watch (Dnevnoy dozor) (2006)
1891,4.0,8,This Is England (2006)
1892,3.625,4,Away from Her (2006)
1893,3.6538461538461537,52,Knocked Up (2007)
1894,3.5,15,Hairspray (2007)
1895,3.5952380952380953,21,28 Weeks Later (2007)
1896,3.875,4,Jonestown: The Life and Death of Peoples Temple (2006)
1897,3.0238095238095237,21,Shrek the Third (2007)
1898,3.9444444444444446,9,Once (2006)
1899,3.4375,56,Pirates of the Caribbean: At World's End (2007)
1900,2.875,4,Bug (2007)
1901,4.0,7,Mr. Brooks (2007)
1902,3.5,2,"Librarian: Return to King Solomon's Mines, The (2006)"
1903,3.75,2,"Librarian: Quest for the Spear, The (2004)"
1904,2.0,1,Fay Grim (2006)
1905,3.0,2,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)"
1906,5.0,1,"Breed, The (2006)"
1907,3.25,4,Cashback (2006)
1908,3.484848484848485,33,Ocean's Thirteen (2007)
1909,2.0,1,Them (Ils) (2006)
1910,2.0,4,Hostel: Part II (2007)
1911,4.0,1,Paranoid Park (2007)
1912,3.5,7,Surf's Up (2007)
1913,2.575,20,Fantastic Four: Rise of the Silver Surfer (2007)
1914,2.8333333333333335,3,Nancy Drew (2007)
1915,3.2857142857142856,7,Fido (2006)
1916,3.1346153846153846,26,Death Proof (2007)
1917,3.3333333333333335,3,Rescue Dawn (2006)
1918,4.0,2,"TV Set, The (2006)"
1919,5.0,1,"Valet, The (La doublure) (2006)"
1920,2.0,1,Bring It On: All or Nothing (2006)
1921,4.5,1,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)"
1922,3.7142857142857144,14,Sicko (2007)
1923,3.5,1,"Mighty Heart, A (2007)"
1924,3.16,25,1408 (2007)
1925,3.25,4,Death at a Funeral (2007)
1926,3.40625,32,Live Free or Die Hard (2007)
1927,2.3333333333333335,3,License to Wed (2007)
1928,2.5384615384615383,13,Evan Almighty (2007)
1929,3.3461538461538463,39,Transformers (2007)
1930,3.8620689655172415,58,Harry Potter and the Order of the Phoenix (2007)
1931,3.4545454545454546,11,I Now Pronounce You Chuck and Larry (2007)
1932,3.25,2,First Snow (2006)
1933,3.75,2,Manufactured Landscapes (2006)
1934,4.045454545454546,11,Across the Universe (2007)
1935,3.142857142857143,7,Hot Rod (2007)
1936,3.6029411764705883,34,Stardust (2007)
1937,3.619565217391304,46,"Simpsons Movie, The (2007)"
1938,0.5,1,I Know Who Killed Me (2007)
1939,3.25,2,No Reservations (2007)
1940,3.5,5,Charlie Bartlett (2007)
1941,3.697530864197531,81,"Bourne Ultimatum, The (2007)"
1942,4.0,1,China Blue (2005)
1943,3.8333333333333335,3,Tell No One (Ne le dis à personne) (2006)
1944,3.8636363636363638,55,Superbad (2007)
1945,3.5,1,"Brice Man, The (Brice de Nice) (2005)"
1946,2.7,5,Rush Hour 3 (2007)
1947,3.0,1,"Last Legion, The (2007)"
1948,2.8333333333333335,3,Balls of Fury (2007)
1949,2.5,2,Sydney White (2007)
1950,3.8125,8,"Kingdom, The (2007)"
1951,3.25,2,Rocket Science (2007)
1952,0.5,1,Daddy Day Camp (2007)
1953,3.0,2,"Invasion, The (2007)"
1954,3.1666666666666665,3,"Nanny Diaries, The (2007)"
1955,3.25,4,Halloween (2007)
1956,3.5,1,Death Sentence (2007)
1957,3.5,1,2 Days in Paris (2007)
1958,3.9166666666666665,12,"King of Kong, The (2007)"
1959,2.0,1,Taxi 4 (2007)
1960,4.0,1,Behind the Mask: The Rise of Leslie Vernon (2006)
1961,0.5,1,"Brothers Solomon, The (2007)"
1962,2.5,1,"Nines, The (2007)"
1963,3.7954545454545454,22,Planet Terror (2007)
1964,4.06,25,3:10 to Yuma (2007)
1965,3.4583333333333335,12,Shoot 'Em Up (2007)
1966,4.5,1,"Ten, The (2007)"
1967,3.5384615384615383,13,Atonement (2007)
1968,1.0,1,Electroma (2006)
1969,3.5,1,Requiem (2006)
1970,4.0,3,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)"
1971,4.0,1,No End in Sight (2007)
1972,3.25,2,"Brave One, The (2007)"
1973,3.5,3,In the Valley of Elah (2007)
1974,3.0,1,December Boys (2007)
1975,4.0,1,Shanghai Kiss (2007)
1976,2.6666666666666665,3,"Hunting Party, The (2007)"
1977,4.026315789473684,19,Eastern Promises (2007)
1978,4.0,1,"Unreasonable Man, An (2006)"
1979,4.625,4,Tekkonkinkreet (Tekkon kinkurîto) (2006)
1980,3.0,1,Love and Other Disasters (2006)
1981,2.5,1,Interview (2007)
1982,3.0,1,Cashback (2004)
1983,2.95,10,Resident Evil: Extinction (2007)
1984,2.6666666666666665,3,Mr. Woodcock (2007)
1985,3.25,4,Good Luck Chuck (2007)
1986,3.902439024390244,41,Into the Wild (2007)
1987,2.6666666666666665,3,"Game Plan, The (2007)"
1988,3.75,4,"Lust, Caution (Se, jie) (2007)"
1989,1.0,1,"Seeker: The Dark Is Rising, The (2007)"
1990,2.5,8,"Heartbreak Kid, The (2007)"
1991,3.388888888888889,9,Dan in Real Life (2007)
1992,3.4285714285714284,21,"Darjeeling Limited, The (2007)"
1993,3.75,2,We Own the Night (2007)
1994,2.75,2,Elizabeth: The Golden Age (2007)
1995,3.911764705882353,17,Michael Clayton (2007)
1996,4.25,2,Sleuth (2007)
1997,3.5625,8,Lars and the Real Girl (2007)
1998,3.1818181818181817,11,30 Days of Night (2007)
1999,3.45,20,Gone Baby Gone (2007)
2000,0.75,2,"Comebacks, The (2007)"
2001,2.5,1,Weirdsville (2007)
2002,4.1,10,"Assassination of Jesse James by the Coward Robert Ford, The (2007)"
2003,4.5,1,10th & Wolf (2006)
2004,4.181818181818182,11,Persepolis (2007)
2005,4.166666666666667,3,Control (2007)
2006,3.5,2,The Jane Austen Book Club (2007)
2007,4.0,1,"Last Winter, The (2006)"
2008,2.3333333333333335,3,Black Sheep (2006)
2009,3.5,1,"Edge of Heaven, The (Auf der anderen Seite) (2007)"
2010,3.2,5,Saw IV (2007)
2011,3.25,2,For the Bible Tells Me So (2007)
2012,4.5,1,My Kid Could Paint That (2007)
2013,4.3,10,Elite Squad (Tropa de Elite) (2007)
2014,3.0,1,King of California (2007)
2015,3.9054054054054053,37,American Gangster (2007)
2016,3.15,10,Bee Movie (2007)
2017,3.0,1,Before the Devil Knows You're Dead (2007)
2018,4.1,5,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)"
2019,3.8984375,64,No Country for Old Men (2007)
2020,3.4,10,Be Kind Rewind (2008)
2021,3.5,1,Itty Bitty Titty Committee (2007)
2022,3.5,6,August Rush (2007)
2023,4.1875,8,"Man from Earth, The (2007)"
2024,4.0,2,Lions For Lambs (2007)
2025,2.5625,8,Beowulf (2007)
2026,3.0,2,Southland Tales (2006)
2027,2.75,2,"Evening with Kevin Smith 2: Evening Harder, An (2006)"
2028,4.5,1,I Served the King of England (Obsluhoval jsem anglického krále) (2006)
2029,3.4285714285714284,14,"Mist, The (2007)"
2030,3.676470588235294,17,Enchanted (2007)
2031,3.2857142857142856,7,Hitman (2007)
2032,4.0,1,Awake (2007)
2033,3.111111111111111,18,"Golden Compass, The (2007)"
2034,3.4838709677419355,62,I Am Legend (2007)
2035,1.5,3,Alvin and the Chipmunks (2007)
2036,3.9,10,Futurama: Bender's Big Score (2007)
2037,3.0,1,Margot at the Wedding (2007)
2038,3.5,2,I'm Not There (2007)
2039,3.5,1,"Savages, The (2007)"
2040,3.0,2,Wrong Turn 2: Dead End (2007)
2041,3.875,8,"Orphanage, The (Orfanato, El) (2007)"
2042,3.769230769230769,65,Juno (2007)
2043,3.0,2,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)"
2044,4.0,1,My Blueberry Nights (2007)
2045,3.25,4,Helvetica (2007)
2046,3.230769230769231,13,"Bucket List, The (2007)"
2047,3.3333333333333335,3,"Kite Runner, The (2007)"
2048,3.0,1,"Deaths of Ian Stone, The (2007)"
2049,4.0,6,Wristcutters: A Love Story (2006)
2050,3.716666666666667,30,Sweeney Todd: The Demon Barber of Fleet Street (2007)
2051,3.0416666666666665,24,National Treasure: Book of Secrets (2007)
2052,4.142857142857143,28,There Will Be Blood (2007)
2053,3.375,8,Charlie Wilson's War (2007)
2054,2.5833333333333335,6,AVPR: Aliens vs. Predator - Requiem (2007)
2055,3.3,5,Walk Hard: The Dewey Cox Story (2007)
2056,3.0,1,As You Like It (2006)
2057,4.0,1,Drained (O cheiro do Ralo) (2006)
2058,4.0,1,Dedication (2007)
2059,4.0,1,"Water Horse: Legend of the Deep, The (2007)"
2060,3.8,5,Battlestar Galactica: Razor (2007)
2061,3.090909090909091,11,P.S. I Love You (2007)
2062,3.3,20,27 Dresses (2008)
2063,4.0,1,Cassandra's Dream (2007)
2064,4.5,2,Like Stars on Earth (Taare Zameen Par) (2007)
2065,3.5,3,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)"
2066,4.0625,8,[REC] (2007)
2067,0.5,1,In the Name of the King: A Dungeon Siege Tale (2008)
2068,3.3518518518518516,27,Cloverfield (2008)
2069,4.0,1,Hatchet (2006)
2070,4.0,1,Cat Soup (Nekojiru-so) (2001)
2071,4.1,10,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)"
2072,3.5,1,First Sunday (2008)
2073,3.0,1,Untraceable (2008)
2074,3.2777777777777777,9,Rambo (Rambo 4) (2008)
2075,2.5,3,Meet the Spartans (2008)
2076,3.25,2,Strange Wilderness (2008)
2077,3.5,1,"Signal, The (2007)"
2078,3.8055555555555554,18,Hellboy II: The Golden Army (2008)
2079,4.158536585365853,41,In Bruges (2008)
2080,4.5,1,Rise of the Footsoldier (2007)
2081,2.0,1,Teeth (2007)
2082,2.3333333333333335,3,Fool's Gold (2008)
2083,3.0,18,Jumper (2008)
2084,3.4285714285714284,14,"Definitely, Maybe (2008)"
2085,3.0,1,"Air I Breathe, The (2007)"
2086,3.4166666666666665,6,Vantage Point (2008)
2087,3.4,5,"Spiderwick Chronicles, The (2008)"
2088,3.25,2,Step Up 2 the Streets (2008)
2089,3.7857142857142856,7,"Other Boleyn Girl, The (2008)"
2090,2.9,10,Semi-Pro (2008)
2091,3.0,7,Run Fatboy Run (2007)
2092,4.0,1,Taxi to the Dark Side (2007)
2093,1.0,1,Descent (2007)
2094,4.5,1,College Road Trip (2008)
2095,2.7058823529411766,17,"10,000 BC (2008)"
2096,3.6153846153846154,13,"Bank Job, The (2008)"
2097,4.0,1,Doomsday (2008)
2098,3.4375,8,Horton Hears a Who! (2008)
2099,4.375,4,Funny Games U.S. (2007)
2100,3.3333333333333335,3,"Counterfeiters, The (Die Fälscher) (2007)"
2101,2.5,1,Mongol (2007)
2102,4.5,1,War Dance (2007)
2103,2.125,4,"Love Guru, The (2008)"
2104,2.8333333333333335,3,Diary of the Dead (2007)
2105,3.5,4,Penelope (2006)
2106,4.0,1,City of Men (Cidade dos Homens) (2007)
2107,3.75,2,Zeitgeist: The Movie (2007)
2108,2.75,2,Justice League: The New Frontier (2008) 
2109,4.166666666666667,3,Heima (2007)
2110,3.0,1,Snow Angels (2007)
2111,3.5,2,"Class, The (Klass) (2007)"
2112,4.238255033557047,149,"Dark Knight, The (2008)"
